paper_id,community,title,year,citations,concepts
https://openalex.org/W3045881806,1416,Contesting algorithms: Restoring the public interest in content filtering by artificial intelligence,2020,49,"Adversarial system, Transparency (behavior), Upload, Computer science, Artificial intelligence"
https://openalex.org/W3080182903,34,No Computation without Representation,2020,32,"Status quo, Computer science, Transparency (behavior), Accountability, Equity (law)"
https://openalex.org/W3207918167,7,Accountability in AI: From principles to industry-specific accreditation,2022,17,"Accountability, Accreditation, Documentation, Audit, Process (computing)"
https://openalex.org/W3040772153,32,Understanding power positions in a new digital landscape: perceptions of Syrian refugees and data experts on relocation algorithm,2020,40,"Refugee, Agency (philosophy), Context (archaeology), Relocation, Computer science"
https://openalex.org/W4391706746,7,Ethical AI in practice: Balancing technological advancements with human values,2024,36,"Engineering ethics, Engineering"
https://openalex.org/W4381334393,32,Legal Means of Providing the Principle of Transparency of the Artificial Intelligence,2023,23,"Transparency (behavior), Normative, Computer science, Impossibility, Accountability"
https://openalex.org/W2972223069,1417,Automated Verification of Accountability in Security Protocols,2019,20,"Accountability, Computer science, Computer security, Soundness, Cryptographic protocol"
https://openalex.org/W4206176706,7,Unlocking digital archives: cross-disciplinary perspectives on AI and born-digital data,2022,36,"Computer science, World Wide Web, Digital library, Argument (complex analysis), Digitization"
https://openalex.org/W3123465830,5,Hiring Fairly in the Age of Algorithms,2019,22,"Algorithm, Computer science"
https://openalex.org/W4376622637,5,Analyzing the Impact of Artificial Intelligence in Personalized Learning and Adaptive Assessment in Higher Education,2023,34,"Accountability, Confidentiality, Transparency (behavior), Computer science, Equity (law)"
https://openalex.org/W4311009640,32,The importance of effectiveness versus transparency and stakeholder involvement in citizens’ perception of public sector algorithms,2022,19,"Transparency (behavior), Stakeholder, Perception, Public sector, German"
https://openalex.org/W4283521686,1418,Designing an Interpretability-Based Model to Explain the Artificial Intelligence Algorithms in Healthcare,2022,45,"Interpretability, Machine learning, Artificial intelligence, Computer science, Fidelity"
https://openalex.org/W3012898162,34,AI as a Medical Device: Is it Enough to Ensure Performance Transparency and Accountability?,2020,17,"Transparency (behavior), Accountability, Health care, Process (computing), Domain (mathematical analysis)"
https://openalex.org/W2955792826,1419,Auditing Autocomplete,2019,27,"Audit, Transparency (behavior), Computer science, Set (abstract data type), Information retrieval"
https://openalex.org/W3127078949,32,A Cross-National Study on the Perception of Algorithm News in the East and the West,2021,20,"Perception, Transparency (behavior), Context (archaeology), Computer science, Algorithm"
https://openalex.org/W3208515366,1420,Blockchain-based Framework for Reducing Fake or Vicious News Spread on Social Media/Messaging Platforms,2021,44,"Accountability, Transparency (behavior), Internet privacy, Social media, Virtuous circle and vicious circle"
https://openalex.org/W3116638822,1421,Data Trading Certification Based on Consortium Blockchain and Smart Contracts,2020,28,"Certification, Smart contract, Blockchain, Computer security, Computer science"
https://openalex.org/W4392549056,7,Towards a conceptual framework for ethical AI development in IT systems,2024,26,"Development (topology), Engineering ethics, Conceptual framework, Epistemology, Computer science"
https://openalex.org/W4399997777,1422,Smart agriculture assurance: IoT and blockchain for trusted sustainable produce,2024,42,"Food security, Traceability, Greenwashing, Transparency (behavior), Smart contract"
https://openalex.org/W4285820598,1423,"Incorporating Registration, Reputation, and Incentivization Into the NFT Ecosystem",2022,38,"Smart contract, Computer science, Blockchain, Computer security, Reputation"
https://openalex.org/W4225591722,32,Co-designing algorithms for governance: Ensuring responsible and accountable algorithmic management of refugee camp supplies,2022,15,"Scrutiny, Algorithm, Refugee, Accountability, Discretion"
https://openalex.org/W3209627706,32,Perception of fairness in algorithmic decisions: Future developers' perspective,2021,15,"Transparency (behavior), Accountability, Perception, Perspective (graphical), Economic Justice"
https://openalex.org/W4396498564,32,Ethical Implication of Artificial Intelligence (AI) Adoption in Financial Decision Making,2024,28,"Computer science, Artificial intelligence, Ethical decision, Engineering ethics, Engineering"
https://openalex.org/W2743735156,1424,Opening Black Boxes Is Not Enough – Data-based Surveillance In Discipline and Punish And Today,2017,22,"Operationalization, Subjectivity, Transparency (behavior), Accountability, Discipline"
https://openalex.org/W4379745834,32,Human-Centric Multimodal Machine Learning: Recent Advances and Testbed on AI-Based Recruitment,2023,27,"Computer science, Exploit, Testbed, Transparency (behavior), Artificial intelligence"
https://openalex.org/W3157881988,32,Entanglement,2017,12,"Accountability, Transparency (behavior), Big data, Context (archaeology), Valuation (finance)"
https://openalex.org/W3132860440,32,Enacting the Pandemic,2020,20,"Transparency (behavior), Agency (philosophy), Argument (complex analysis), Computer science, Construct (python library)"
https://openalex.org/W4281643290,865,The Algorithmic Imprint,2022,23,"Computer science, Timeline, Situated, Accountability, Undo"
https://openalex.org/W3139520710,1389,Framing Twitter Public Sentiment on Nigerian Government COVID-19 Palliatives Distribution Using Machine Learning,2021,36,"Artificial intelligence, Computer science, Machine learning, Support vector machine, Random forest"
https://openalex.org/W791450935,1425,Combined Approach for Government E-Tendering Using GA and TOPSIS with Intuitionistic Fuzzy Information,2015,23,"TOPSIS, Ideal solution, Procurement, Fuzzy logic, Computer science"
https://openalex.org/W4387376888,32,Path To Gain Functional Transparency In Artificial Intelligence With Meaningful Explainability,2023,12,"Transparency (behavior), Computer science, Trustworthiness, Multidisciplinary approach, Artificial intelligence"
https://openalex.org/W2904420725,1426,Reputation-based Distributed Knowledge Sharing System in Blockchain,2018,25,"Blockchain, Computer science, Reputation, Exploit, Smart contract"
https://openalex.org/W4393184280,34,Beyond Human Judgment: Exploring the Impact of Artificial Intelligence on HR Decision-Making Efficiency and Fairness,2020,23,"Psychology, Human intelligence, Computer science, Management science, Social psychology"
https://openalex.org/W4389746540,7,Ethical Considerations in Artificial Intelligence: A Comprehensive Disccusion from the Perspective of Computer Vision,2023,17,"Transparency (behavior), Accountability, Engineering ethics, Realm, Software deployment"
https://openalex.org/W3151305580,32,Accountable system design architecture for embodied AI: a focus on physical human support robots,2019,15,"Robot, Transparency (behavior), Computer science, Accountability, Human–computer interaction"
https://openalex.org/W4383750929,4,Building a Secure Platform for Digital Governance Interoperability and Data Exchange Using Blockchain and Deep Learning-Based Frameworks,2023,29,"Blockchain, Interoperability, Computer science, Data exchange, Data science"
https://openalex.org/W4393322086,145,AI-Driven Cloud Security: The Future of Safeguarding Sensitive Data in the Digital Age,2024,37,"Safeguarding, Cloud computing, Computer security, Data security, Computer science"
https://openalex.org/W4391848861,1427,"Artificial intelligence in nursing: Current trends, possibilities and pitfalls",2024,48,"Transformative learning, Transparency (behavior), Health care, Workflow, Accountability"
https://openalex.org/W3097708268,32,Explanations of news personalisation across countries and media types,2020,15,"Personalization, Internet privacy, Advertising, Business, Computer science"
https://openalex.org/W4389180485,34,"Translating ethical and quality principles for the effective, safe and fair development, deployment and use of artificial intelligence technologies in healthcare",2023,27,"Computer science, Transparency (behavior), Health care, Usability, Accountability"
https://openalex.org/W4290044377,1428,A Blockchain-Based Solution for Mitigating Overproduction and Underconsumption of Medical Supplies,2022,16,"Traceability, Accountability, Transparency (behavior), Smart contract, Supply chain"
https://openalex.org/W3216307365,32,“Just” Algorithms: Justification (Beyond Explanation) of Automated Decisions Under the General Data Protection Regulation,2021,9,"Accountability, Transparency (behavior), Principle of legality, Computer science, Data Protection Act 1998"
https://openalex.org/W4388163065,865,FATE in AI: Towards Algorithmic Inclusivity and Accessibility,2023,15,"Transparency (behavior), Accountability, Sociology, Computer science, Community engagement"
https://openalex.org/W2990468934,1429,Predicting Health Care Costs Using Evidence Regression,2019,23,"Computer science, Health care, Regression, Regression analysis, Econometrics"
https://openalex.org/W4388226095,50,AI'S Healing Touch: Examining Machine Learning's Transformative Effects On Healthcare,2023,25,"Transformative learning, Health care, Accountability, Autonomy, Transparency (behavior)"
https://openalex.org/W3137762527,32,A big data state of mind: Epistemological challenges to accountability and transparency in data-driven regulation,2021,26,"Transparency (behavior), Big data, Accountability, Financial crisis, Too big to fail"
https://openalex.org/W3181912721,32,Recurrence-Aware Long-Term Cognitive Network for Explainable Pattern Classification,2022,23,"Interpretability, Artificial intelligence, Black box, Computer science, Machine learning"
https://openalex.org/W4392789593,7,The Use of Artificial Intelligence in Scientific Research with Integrity and Ethics,2024,12,"Engineering ethics, Research integrity, Research ethics, Psychology, Sociology"
https://openalex.org/W2788633781,34,Identifying Medical Diagnoses and Treatable Diseases by Image-Based Deep Learning,2018,4010,"Biology, Medical diagnosis, Computational biology, Pathology, Medicine"
https://openalex.org/W4384571252,32,Exploring Explainable Artificial Intelligence for Transparent Decision Making,2023,15,"Transparency (behavior), Interpretability, Accountability, Computer science, Artificial intelligence"
https://openalex.org/W3128671356,1430,Administrative Law and the Governance of Automated Decision-Making: A Critical Look at Canada’s Directive on Automated Decision-Making,2020,13,"Directive, Corporate governance, Medical decision making, Making-of, Political science"
https://openalex.org/W4400836195,1431,Understanding the Impact of TikTok's Recommendation Algorithm on User Engagement,2024,18,"Computer science, User engagement, Human–computer interaction, Algorithm, Information retrieval"
https://openalex.org/W2930662424,34,Artificial Intelligence Based Suicide Prediction,2019,50,"Health Insurance Portability and Accountability Act, Health care, Government (linguistics), Social media, Transparency (behavior)"
https://openalex.org/W3097704208,32,Algorithmic governance in public sector: is digitization a key to effective management,2020,17,"Public sector, Accountability, Corporate governance, Business, Private sector"
https://openalex.org/W3204299081,32,"Technology, Displaced? The Risks and Potential of Artificial Intelligence for Fair, Effective, and Efficient Refugee Status Determination",2021,16,"Refugee, Transparency (behavior), Credibility, Context (archaeology), Human rights"
https://openalex.org/W2622578339,32,Taming the Golem: Challenges of Ethical Algorithmic Decision Making,2017,22,"Social media, Injustice, Accountability, Political science, Internet privacy"
https://openalex.org/W3191409995,1432,Examining Religion Bias in AI Text Generators,2021,14,"Transparency (behavior), Computer science, Accountability, Audit, Artificial intelligence"
https://openalex.org/W3112119952,4,The City as a License. Implications of Blockchain and Distributed Ledgers for Urban Governance,2020,23,"License, Corporate governance, Decentralization, Ledger, Commons"
https://openalex.org/W3048449535,34,The ethics of machine learning in medical sciences: Where do we stand today?,2020,26,"Medicine, Medical education, Engineering ethics, Artificial intelligence, Data science"
https://openalex.org/W4400257155,32,Unveiling the Black Box: Bringing Algorithmic Transparency to AI,2024,11,"Transparency (behavior), Accountability, Computer science, Domain (mathematical analysis), Artificial intelligence"
https://openalex.org/W2963125461,32,Counterfactual Explanations Without Opening the Black Box: Automated Decisions and the GDPR,2017,1420,"Counterfactual thinking, Black box, Actuarial science, Economics, Computer science"
https://openalex.org/W2174661749,1433,"Radiomics: Images Are More than Pictures, They Are Data",2015,7093,"Radiomics, Medicine, Data set, Data extraction, Clinical Practice"
https://openalex.org/W2962608539,32,Prospectus and limitations of algorithmic governance: an ecological evaluation of algorithmic trends,2019,19,"Computer science, Corporate governance, Value (mathematics), Originality, Prospectus"
https://openalex.org/W4294151706,1434,Holistic Research on Blockchain’s Consensus Protocol Mechanisms with Security and Concurrency Analysis Aspects of CPS,2022,15,"Blockchain, Elliptic Curve Digital Signature Algorithm, Computer science, Liveness, Computer security"
https://openalex.org/W2921547887,1435,Engineering Bias in AI,2019,17,"Transparency (behavior), Artificial intelligence, Accountability, Computer science, Library science"
https://openalex.org/W3106784370,865,Redistribution and Rekognition,2020,19,"Rubric, Accountability, Redistribution (election), Sociology, Transparency (behavior)"
https://openalex.org/W1559136758,4,Decentralizing Privacy: Using Blockchain to Protect Personal Data,2015,2271,"Computer science, Computer security, Blockchain, Trusted Computing, Block (permutation group theory)"
https://openalex.org/W3210459148,1436,"Automating whorephobia: sex, technology and the violence of deplatforming",2021,66,"Computer science, Engineering"
https://openalex.org/W3126126666,32,Policing Predictive Policing,2017,45,"Predictive analytics, Law enforcement, Transparency (behavior), Accountability, Big data"
https://openalex.org/W3214727570,7,Who Will Watch the Watchmen? The Ethico-political Arrangements of Algorithmic Proctoring for Academic Integrity,2021,25,"Academic integrity, Politics, Mathematics education, Psychology, Political science"
https://openalex.org/W3125969134,1437,"Algorithmic Opacity, Private Accountability, and Corporate Social Disclosure in the Age of Artificial intelligence",2020,16,"Transparency (behavior), Scrutiny, Accountability, Damages, Business"
https://openalex.org/W3097888916,1438,Visual and Virtual Production Management System for Proactive Project Controls,2021,27,"Workflow, Computer science, Schedule, Traceability, Process management"
https://openalex.org/W4389953823,32,Explainable AI and Law: An Evidential Survey,2023,24,"Philosophy, Law, Psychology, Political science"
https://openalex.org/W3204448996,32,“Computer says no”: Algorithmic decision support and organisational responsibility,2021,10,"Accountability, Transparency (behavior), Attribution, Set (abstract data type), Social responsibility"
https://openalex.org/W4387169134,32,Ethics and Transparency Issues in Digital Platforms: An Overview,2023,9,"Transparency (behavior), Operationalization, Accountability, Computer science, Context (archaeology)"
https://openalex.org/W4391837590,1439,Synthetic data protection: Towards a paradigm change in data regulation?,2024,23,"Computer science, Data science, Data Protection Act 1998, Computer security"
https://openalex.org/W3103422570,32,"Algorithm Appreciation: Algorithmic Performance, Developmental Processes, and User Interactions",2020,14,"Computer science, Sensemaking, Conceptualization, Heuristic, Expectancy theory"
https://openalex.org/W2951087162,32,Algorithmic Fairness,2019,21,"Field (mathematics), Transparency (behavior), Computer science, Interpretability, Accountability"
https://openalex.org/W4390236716,60,"ARTIFICIAL INTELLIGENCE IN THE ERA OF 4IR: DRIVERS, CHALLENGES AND OPPORTUNITIES",2023,13,"Transformative learning, Accountability, Transparency (behavior), Software deployment, Big data"
https://openalex.org/W2889165464,32,Panel,2018,10,"Transparency (behavior), Accountability, Core (optical fiber), Open data, Public relations"
https://openalex.org/W4392925728,50,SYNTHESIZING AI'S IMPACT ON CYBERSECURITY IN TELECOMMUNICATIONS: A CONCEPTUAL FRAMEWORK,2024,27,"Computer security, Telecommunications, Computer science, Business"
https://openalex.org/W2954028940,1440,The Institutional Life of Algorithmic Risk Assessment,2019,19,"Transparency (behavior), Accountability, Statute, Political science, Politics"
https://openalex.org/W2594690992,60,Weapons of Math Destruction: How Big Data Increases Inequality and Threatens Democracy,2017,1093,"Inequality, Democracy, Economics, Neoclassical economics, Political science"
https://openalex.org/W4396941516,0,"Applications, Challenges, and Future Directions of Human-in-the-Loop Learning",2024,30,"Human-in-the-loop, Computer science, Automation, Accountability, Implementation"
https://openalex.org/W4366596018,1441,Decentralized Inverse Transparency with Blockchain,2023,8,"Immutability, Transparency (behavior), Accountability, Computer science, Computer security"
https://openalex.org/W4387268973,1442,Ethical Considerations in AI-Based Marketing: Balancing Profit and Consumer Trust.,2023,15,"Transparency (behavior), Marketing, Marketing ethics, Database marketing, Personalization"
https://openalex.org/W4389209368,7,Algorithmic transparency as a fundamental right in the democratic rule of law,2023,4,"Transparency (behavior), Accountability, Legislature, Political science, Corporate governance"
https://openalex.org/W2557176337,865,Data science ethics in government,2016,22,"General partnership, Government (linguistics), Context (archaeology), Computer science, Data science"
https://openalex.org/W4389437292,1443,Integrated Risk Management and Artificial Intelligence in Hospital,2023,11,"Transparency (behavior), Interpretability, Risk management, Adaptability, Risk analysis (engineering)"
https://openalex.org/W209664990,32,Accountability in Algorithmic Enforcement: Lessons from Copyright Enforcement by Online Intermediaries,2015,7,"Intermediary, Enforcement, Digital Millennium Copyright Act, Notice, Business"
https://openalex.org/W4229057296,32,Demystifying the Black Box: The Importance of Interpretability of Predictive Models in Neurocritical Care,2022,21,"Neurointensive care, Interpretability, Medicine, Black box, Intensive care medicine"
https://openalex.org/W4362219827,32,Ethics of Artificial Intelligence in Radiology: Summary of the Joint European and North American Multisociety Statement,2019,24,"Medicine, Transparency (behavior), Dignity, Informatics, Cornerstone"
https://openalex.org/W3206154378,1444,Blockchain-Based Solution for the Administration of Controlled Medication,2021,24,"Confidentiality, Computer security, Transparency (behavior), Computer science, Health care"
https://openalex.org/W4280518727,5,H2O Learn - Hybrid and Human-Oriented Learning: Trustworthy and Human-Centered Learning Analytics (TaHCLA) for Hybrid Education,2022,9,"Transparency (behavior), Agency (philosophy), Accountability, Trustworthiness, Analytics"
https://openalex.org/W4380365332,32,Co-Design Perspectives on Algorithm Transparency Reporting: Guidelines and Prototypes,2023,7,"Transparency (behavior), Computer science, Social media, Accountability, Strengths and weaknesses"
https://openalex.org/W4390838020,32,Explainable Artificial Intelligence (xAI): Reflections on Judicial System,2024,5,"Transparency (behavior), Accountability, Argument (complex analysis), Process (computing), Computer science"
https://openalex.org/W4395670295,1445,Comparative technical analysis of legal and ethical frameworks in AI-enhanced procurement processes,2024,9,"Procurement, Engineering ethics, Business, Engineering, Marketing"
https://openalex.org/W2290213882,1446,Corporate Governance and Sustainability Performance: Analysis of Triple Bottom Line Performance,2016,1047,"Triple bottom line, Sustainability, Corporate governance, Stakeholder, Business ethics"
https://openalex.org/W3095400581,32,Should algorithms be regulated by government?,2020,6,"Transparency (behavior), Accountability, Key (lock), Government (linguistics), Computer science"
https://openalex.org/W2763194708,1447,"Fairness, Accountability, and Transparency while Mining Data from the Web and Social Networks",2017,4,"Transparency (behavior), Accountability, Computer science, Social media, The Internet"
https://openalex.org/W4366548043,32,Human-Centered Explainable AI (HCXAI): Coming of Age,2023,13,"Operationalization, Affordance, CONTEST, Transparency (behavior), Craft"
https://openalex.org/W3123501078,1448,Auditing Algorithms for Discrimination,2017,16,"Scrutiny, Supreme court, Audit, Argument (complex analysis), Transparency (behavior)"
https://openalex.org/W4392136636,14,THE ROLE OF ARTIFICIAL INTELLIGENCE IN ENHANCING TAX COMPLIANCE AND FINANCIAL REGULATION,2024,26,"Compliance (psychology), Business, Finance, Psychology, Social psychology"
https://openalex.org/W4395071526,4,"AI in knowledge sharing, which ethical challenges are raised in decision-making processes for organisations?",2024,24,"Knowledge management, Business, Ethical decision, Psychology, Engineering ethics"
https://openalex.org/W3103867242,34,Explainable Artificial Intelligence Recommendation System by Leveraging the Semantics of Adverse Childhood Experiences: Proof-of-Concept Prototype Development,2020,23,"Computer science, Artificial intelligence, Leverage (statistics), Proof of concept, Applications of artificial intelligence"
https://openalex.org/W4386000372,34,Ready but irresponsible? Analysis of the Government Artificial Intelligence Readiness Index,2023,11,"Accountability, Qualitative comparative analysis, Transparency (behavior), Equity (law), Democracy"
https://openalex.org/W2568052228,32,Detecting Discrimination in a Black-Box Classifier,2016,8,"Black box, Computer science, Classifier (UML), Transparency (behavior), Machine learning"
https://openalex.org/W4401358983,7,Ethical approaches in designing autonomous and intelligent systems: a comprehensive survey towards responsible development,2024,18,"Transparency (behavior), Engineering ethics, Autonomy, Accountability, Dignity"
https://openalex.org/W4377968280,32,The Ethics of Artificial Intelligence in Legal Decision Making: An Empirical Study,2023,5,"Transparency (behavior), Accountability, Context (archaeology), Ethical decision, Applications of artificial intelligence"
https://openalex.org/W4393522655,5,Exploring Gender Bias and Algorithm Transparency: Ethical Considerations of AI in HRM,2024,6,"Transparency (behavior), Computer science, Psychology, Algorithm, Computer security"
https://openalex.org/W4283811388,865,"Reproducibility as a Mechanism for Teaching Fairness, Accountability, Confidentiality, and Transparency in Artificial Intelligence",2022,10,"Transparency (behavior), Accountability, Confidentiality, Computer science, Implementation"
https://openalex.org/W2556194781,1449,"Intelligence, policing and the use of algorithmic analysis: a freedom of information-based study",2016,8,"Intelligence analysis, Transparency (behavior), Principle of legality, Accountability, Freedom of information"
https://openalex.org/W4328030235,1450,Ethical Concerns about Using AI-Generated Text in Scientific Research,2023,12,"Research ethics, Data science, Engineering ethics, Psychology, Computer science"
https://openalex.org/W4385422742,1451,Butterfly Algorithm for Sustainable Lot Size Optimization,2023,12,"Transparency (behavior), Computer science, Mathematical optimization, Supply chain, Sustainability"
https://openalex.org/W2993365913,1452,Explainable Machine Learning for Breast Cancer Diagnosis,2019,13,"Machine learning, Computer science, Black box, Artificial intelligence, Decision tree"
https://openalex.org/W4401829668,1453,Navigating ethical considerations in software development and deployment in technological giants,2024,8,"Transparency (behavior), Accountability, Software deployment, Technological change, Process (computing)"
https://openalex.org/W4394822555,7,The use of artificial intelligence in scientific research with integrity and ethics,2024,6,"Transparency (behavior), Scrutiny, Accountability, Engineering ethics, Credibility"
https://openalex.org/W4379193293,1454,Artificial Intelligence in Medicine: Revolutionizing Healthcare for Improved Patient Outcomes,2023,20,"Artificial intelligence, False positive paradox, Health care, Medical diagnosis, Precision medicine"
https://openalex.org/W3033511014,7,"Secure, privacy-preserving and federated machine learning in medical imaging",2020,913,"Compromise, Computer science, Information privacy, Computer security, Bridge (graph theory)"
https://openalex.org/W4387713182,1455,Coffee Distribution Model with Blockchain Technology to Increase The Transparency of Local Coffee Distribution,2023,9,"Transparency (behavior), Blockchain, Distribution (mathematics), Business, Computer science"
https://openalex.org/W4286376450,7,Algorithmic Transparency as a Foundation of Accountability,2022,0,"Accountability, Transparency (behavior), Foundation (evidence), Computer science, Political science"
https://openalex.org/W3179889016,32,Explanations as governance? Investigating practices of explanation in algorithmic system design,2021,6,"Underpinning, Accountability, Transparency (behavior), Corporate governance, Key (lock)"
https://openalex.org/W4396736283,145,AI-Driven Cloud Security: The Future of Safeguarding Sensitive Data in the Digital Age,2024,17,"Safeguarding, Cloud computing, Computer security, Computer science, Internet privacy"
https://openalex.org/W4385989941,32,Conditional trust: Citizens’ council on data-driven media personalisation and public expectations of transparency and accountability,2023,8,"Accountability, Transparency (behavior), Personalization, Public relations, Context (archaeology)"
https://openalex.org/W3174061269,7,Contracting for Algorithmic Accountability,2021,9,"Accountability, Procurement, Transparency (behavior), Legislation, Private sector"
https://openalex.org/W4393853116,32,Operationalizing Explainable Artificial Intelligence in the European Union Regulatory Ecosystem,2024,7,"Operationalization, Transparency (behavior), Sociotechnical system, Accountability, Confidentiality"
https://openalex.org/W4387243091,1456,Transforming Healthcare with Artificial Intelligence in Pakistan: A Comprehensive Overview,2023,11,"Health care, Beneficence, Medicine, Interpretability, Accountability"
https://openalex.org/W4283398481,1457,The Power of Algorithmic Capitalism,2022,8,"Capitalism, Transparency (behavior), Accountability, Corporate governance, Audit"
https://openalex.org/W4389254250,4,"Leading-edge Artificial Intelligence (AI), Machine Learning (ML), Blockchain, and Internet of Things (IoT) technologies for enhanced wastewater treatment systems",2023,22,"Blockchain, Internet of Things, Artificial intelligence, Enhanced Data Rates for GSM Evolution, Computer science"
https://openalex.org/W3126078330,1458,AI as a Medical Device: Is It Enough to Ensure Performance Transparency and Accountability in Healthcare?,2019,5,"Transparency (behavior), Accountability, Health care, Process (computing), Domain (mathematical analysis)"
https://openalex.org/W3096521488,1459,Understanding Law Enforcement and Common Peoples' Perspectives on Designing Explainable Crime Mapping Algorithms,2020,7,"Transparency (behavior), Law enforcement, Criminal justice, Enforcement, Computer science"
https://openalex.org/W2896721977,1460,The Potential of Blockchain in Education and Health Care,2017,118,"Blockchain, Credentialing, Ledger, Upload, Certification"
https://openalex.org/W4295036411,1461,Explainable AI for Breast Cancer Diagnosis: Application and User’s Understandability Perception,2022,5,"Transparency (behavior), Computer science, Perception, Accountability, Health care"
https://openalex.org/W4288887965,32,Surfacing Algorithms: An Inventive Method for Accountability,2022,4,"Accountability, Scrutiny, Transparency (behavior), Documentation, Democracy"
https://openalex.org/W2766800499,4,Blockchain in government: Benefits and implications of distributed ledger technology for information sharing,2017,989,"Blockchain, Distributed ledger, Government (linguistics), Corporate governance, Plea"
https://openalex.org/W2784636115,1462,A Government of Laws and Not of Machines,2018,19,"Law, Government (linguistics), Political science, Law and economics, Economics"
https://openalex.org/W4210667414,34,The “Ecosystem as a Service (EaaS)” approach to advance clinical artificial intelligence (cAI),2022,10,"Ecosystem, Service (business), Ecosystem services, Computer science, Artificial intelligence"
https://openalex.org/W2263936035,32,Accountability in algorithmic decision making,2016,497,"Accountability, Computer science, Management science, Process management, Business"
https://openalex.org/W2795530988,32,"Trends and Trajectories for Explainable, Accountable and Intelligible Systems",2018,637,Computer science
https://openalex.org/W4283276465,0,The autonomous choice architect,2022,9,"Choice architecture, Architecture, Nudge theory, Transparency (behavior), Computer science"
https://openalex.org/W4384934991,32,The datafication of digital journalism: A history of everlasting challenges between ethical issues and regulation,2023,9,"Journalism, Transparency (behavior), Reflexivity, Accountability, Technical Journalism"
https://openalex.org/W4404045276,120,Quantum Cryptography and Blockchain-Based Social Media Platforms as a Dual Approach to Securing Financial Transactions in CBDCs and Combating Misinformation in U.S. Elections,2024,13,"Blockchain, Misinformation, Dual (grammatical number), Social media, Computer security"
https://openalex.org/W4313654882,32,The dark side of digitalization and social media platform governance: a citizen engagement study,2023,20,"Social media, Public relations, Sociology, Communicative action, Corporate governance"
https://openalex.org/W4366262984,32,Explainable Artificial Intelligence (XAI): What we know and what is left to attain Trustworthy Artificial Intelligence,2023,815,"Trustworthiness, Computer science, Artificial intelligence, Computer security"
https://openalex.org/W4399364316,865,A Framework for Assurance Audits of Algorithmic Systems,2024,16,"Audit, Accountability, Information security audit, Transparency (behavior), Blueprint"
https://openalex.org/W3122548859,32,How the machine ‘thinks’: Understanding opacity in machine learning algorithms,2016,1947,"Machine learning, Computer science, Artificial intelligence, Credit card fraud, Algorithm"
https://openalex.org/W3020122174,32,"Algorithmic Fairness, Algorithmic Discrimination",2020,8,"Transparency (behavior), Computer science, Accountability, Through-the-lens metering, Law and economics"
https://openalex.org/W4399440075,1463,Behavioral health and generative AI: a perspective on future of therapies and patient care,2024,18,"Perspective (graphical), Generative grammar, Psychology, Health care, Psychotherapist"
https://openalex.org/W4226337737,1464,Towards a European Employment Status: The EU Proposal for a Directive on Improving Working Conditions in Platform Work,2022,10,"Directive, Transparency (behavior), Work (physics), Scope (computer science), European union"
https://openalex.org/W3011524944,1465,ExSS-ATEC,2020,3,Computer science
https://openalex.org/W4396678934,4,Does Artificial Intelligence Cause More Harm than Good in Schools?,2024,13,"Harm, Psychology, Do no harm, Criminology, Social psychology"
https://openalex.org/W3099094400,1466,AI Opaqueness: What Makes AI Systems More Transparent?,2020,7,"Transparency (behavior), Humanities, Political science, Context (archaeology), Categorization"
https://openalex.org/W4285164892,1467,Algorithmic Grey Holes,2022,6,"Computer science, Geology"
https://openalex.org/W4400999207,1468,Enhancing transparency in AI-powered customer engagement,2024,7,"Transparency (behavior), Customer engagement, Business, Computer science, Process management"
https://openalex.org/W4389478410,1469,"Shared health governance, mutual collective accountability, and transparency in COVAX: A qualitative study triangulating data from document sampling and key informant interviews",2023,3,"Accountability, Transparency (behavior), Corporate governance, Public relations, Equity (law)"
https://openalex.org/W2995842962,32,Beyond Transparency,2019,3,"Accountability, Transparency (behavior), Unpacking, Computer science, Scrutiny"
https://openalex.org/W4284681350,7,AI hyped? A horizon scan of discourse on artificial intelligence in education (AIED) and development,2022,153,"Horizon, Narrative, Dominance (genetics), Thematic analysis, Globalization"
https://openalex.org/W4391532364,34,Anthropomorphism in AI: hype and fallacy,2024,37,"Fallacy, Phenomenon, Epistemology, Psychology, Character (mathematics)"
https://openalex.org/W4392106982,34,AI hype as a cyber security risk: the moral responsibility of implementing generative AI in business,2024,44,"Generative grammar, Business, Moral responsibility, Engineering ethics, Political science"
https://openalex.org/W4393435592,865,The mechanisms of AI hype and its planetary and social costs,2024,21,"Astrobiology, Computer science, Data science, Psychology, Physics"
https://openalex.org/W4387341475,60,The consequences of AI hype,2023,18,Computer science
https://openalex.org/W4396661271,865,"AI hype, promotional culture, and affective capitalism",2024,15,"Capitalism, Political science, Business, Psychology, Sociology"
https://openalex.org/W4393851091,34,"Promising the future, encoding the past: AI hype and public media imagery",2024,16,"Mental image, Encoding (memory), Aerial imagery, Psychology, Data science"
https://openalex.org/W3039518978,1470,AI Hype and Radiology: A Plea for Realism and Accuracy,2020,15,"Plea, Realism, Radiology, Medicine, Philosophy"
https://openalex.org/W4392817489,60,Three different types of AI hype in healthcare,2024,10,"Health care, Psychology, Computer science, Political science, Law"
https://openalex.org/W4391815652,7,How AI hype impacts the LGBTQ + community,2024,7,"Harm, Public relations, Sociology, Political science, Law"
